,name,story,genre
515,516. Bonus Trip,"Journey that delves deep into the complexities of friendship. Set against the backdrop of a vibrant college festival, the movie explores the intricate dynamics between two friends whose paths diverge and ignite a fierce competition.",Action
516,517. The Miranda Brothers,"Mario, used to be a man who had planned a happy future with his wife; until one night, a robbery ends up taking her life. From that moment on, his only objective is now to avenge on those who took away his happiness.",Action
517,518. Anchakkallakokkan,Two sisters are thrown out of their isolation and onto opposite coasts of America by a terrifying cosmic entity. On their quest to reunite they discover their own supernatural abilities and meet many strange characters.,Action
518,519. Saindhav,A hunter becomes the prey when asked to track a vicious wolf on an Indian Reservation.,Action
519,520. Komandir,"Drug Prince Michael and Scorpion are seizing the old fellows' turfs, the gangs families tornado spins three nobodies who are trying to survive. You'll never know who's gonna get bit by reality through the alternation of generations?",Action
520,"521. Arlempdes, la légende du premier château de la Loire","A ruthless cop uncovers a sinister mystery, forcing him into a brutal conflict against the villainous Asura to free enslaved victims.",Action
521,522. Bond of Justice: Kizuna Part I - Encounter,After the death of Kiss and Bia Darnell is now targeted by a well connected crime boss named Clarence Delgato a ruthless killer who ran most of new York and the cousin to Mr Kiss After getting word Darnell was the last person Kiss spoke to,Action
522,523. Nu Huo 12 Xiao Shi,"Follows Bo, a debt collector who starts to rethink everything after collecting a debt from a beautiful girl.",Action
523,524. Nintama Rantaro Dokutake Ninja-tai Saikyou no Gunshi,A hearing-impaired taxi driver unwittingly gets involved with Sri Lanka's criminal-political underworld after a fateful ride. His life hangs in the balance as he navigates the ensuing events over the next few hours.,Action
524,525. Oru Anveshanathinte Thudakkam,"Two Indians, Honey and Usha, who rejected each other at a matchmaking event, cross paths again while living as immigrants in a foreign country, exploring their connection.",Action
525,526. The Slave and the Sorcerer,"It is a crazy tale of zombie absurdity where only true Cholos turn and SoCal's legal system is a little TOO lenient. With fast paced action, gore galore, and classic cholo cameos, this is an adventure you won't want to miss.",Action
526,527. Inkabi,"Sentinelese boy adrift, rescued by Burmese slave on Thai poaching vessel stranded near North Sentinel Island. Poachers trapped, Indian coast guard approaching as tribe threatens. Time running out to escape territorial waters.",Action
527,528. Reeza GTR,"Ömer, Tufan and Poyraz want to spend the summer in Bodrum and participate in a competition program. When they go to Bodrum, they participate in the eliminations of the competition. While experiencing the entertainment and nightlife on the one hand and the difficulties of the competition on the other, they face a bigger trouble.",Action
528,529. Gam Gam Ganesha,An unemployed young man named Aalparambil Gopi is compelled to embark on a journey away from his home. This unplanned trip ultimately changes the course of his life in a remarkable way.,Action
529,530. Naa Saami Ranga,"Sanjay Ramaswamy is richest business tycoon in India, Sanjay Ramaswamy falls in Love with Anjali where Anjali already has a boyfriend (Chakri), the beginning and turn the entire twist around in between businesses and the marriage.",Action
530,531. Por,Two young men become involved in a complicated crime involving antique watches.,Action
531,532. The Day Everything Changed,"The story is about a powerful drug-lord in southeast Asia, and the good guys have to save their loved ones under the threat of the Drug business conspiracy.",Action
532,533. Spirit Riser,"A general's daughter lives in Tambov, in love with a street artist, whom her father disapproves of. The general has a twin brother who heads a criminal gang. Two unsuccessful robbers fail the task, which triggers a string of events that will change lives and destroy families.",Action
533,534. The Wolf,"With the increasing wave of crime in the city, the Police Force finds itself drawn into a maze of conspiracies, masterminded by the very people charged with upholding the rule of law and order.",Action
534,535. GATAO: Like Father Like Son,A former assassin's comfortable family life is upended when his beautiful ex shows up out of nowhere--with a slew of killers after her.,Action
535,536. Aho Vikramaarka,"Eartha Buckman, the heir to the most established corporation in Grimmington City, basks in the fairy tale romance with her boyfriend Kevin, only to find he's conspiring to kill her father and to swallow her family wealth. After surviving a hellish year in jail, Eartha comes out a brand-new woman with a vendetta, making Kevin lose everything he cares about. With the help of her best friend Claire and her new love, Scott, who just happens to be Kevin's right hand man, Eartha infiltrates Kevin's mind and business. Will she fulfill her revenge in this dangerous game of control she plays with her old flame and sworn enemy?",Action
536,537. No such thing as loyalty 4,"During the Crusades, Joachim's monastic habit has become like a second skin. Enveloped by the darkness of the world, his life intertwines with dreamlike experiences and mystical visions. A river of oil appears before his eyes. The ascetic receives divine revelations, prophecies, and visions that only his heart can unveil. His final endeavor is humanity's greatest challenge: to overcome the apocalypse.",Action
537,538. Love You to Debt,"Following a bombing in Hyderabad, the chief minister directs classified intelligence unit Rudra Netra to track down the attackers. Brahmachaari, an assured but quirky officer, heads the mission.",Action
538,539. Marine Drive,A teddy bear named Buddy is in trouble and asks pilot Aditya Ram for help. Can the duo join forces and help each other out?,Action
539,540. Usha Parinayam,"Three orphans form an unbreakable bond, growing up together on the Krishna River's banks in Vijayawada, India, and become each other's family.",Action
540,541. Losing Lerato 2,Group of people find themselves trapped in States from Zombies.,Action
541,542. Cholo Zombies,"In October 1986, a dispute erupted between students of Thankamani village and a private bus owner over service to the area which didn't have proper roads.",Action
